"Days";"Channel";"Marketing spend";"Compare range: Marketing spend"
"2025-05-31";"CJ";"2953.7687758400007";"0"
"2025-05-31";"Facebook";"9220.792149440018";"0"
"2025-05-31";"Google";"3589.208";"0"
"2025-06-01";"CJ";"4035.4321837499997";"0"
"2025-06-01";"Facebook";"10732.312217684948";"0"
"2025-06-01";"Google";"5241.78";"0"
"2025-06-02";"CJ";"2250.7125086999995";"0"
"2025-06-02";"Facebook";"11026.116274749944";"0"
"2025-06-02";"Google";"5434.977000000001";"0"
"2025-06-03";"CJ";"1990.7081193999998";"0"
"2025-06-03";"Facebook";"10417.498170310086";"0"
"2025-06-03";"Google";"5319.754999999999";"0"
"2025-06-04";"CJ";"1638.4716216";"0"
"2025-06-04";"Facebook";"17935.327346779937";"0"
"2025-06-04";"Google";"5215.012000000001";"0"
"2025-06-05";"CJ";"1200.0844378";"0"
"2025-06-05";"Facebook";"15466.25609650994";"0"
"2025-06-05";"Google";"4418.448";"0"
"2025-06-06";"CJ";"2237.25348342";"0"
"2025-06-06";"Facebook";"16450.262480308033";"0"
"2025-06-06";"Google";"4832.112";"0"
"2025-06-07";"CJ";"2049.7170649500003";"0"
"2025-06-07";"Facebook";"17492.483056950066";"0"
"2025-06-07";"Google";"5034.789999999999";"0"
"2025-06-08";"CJ";"2957.1013714399996";"0"
"2025-06-08";"Facebook";"16502.604704856007";"0"
"2025-06-08";"Google";"6989.315";"0"
"2025-06-09";"CJ";"2853.30638815";"0"
"2025-06-09";"Facebook";"14741.00807809999";"0"
"2025-06-09";"Google";"7753.273";"0"
"2025-06-10";"CJ";"2350.722452";"0"
"2025-06-10";"Facebook";"14709.990193599953";"0"
"2025-06-10";"Google";"7430.032";"0"
"2025-06-11";"CJ";"2915.6562125";"0"
"2025-06-11";"Facebook";"13796.645028175026";"0"
"2025-06-11";"Google";"10533.164999999999";"0"
"2025-06-12";"CJ";"3171.4489555200007";"0"
"2025-06-12";"Facebook";"13520.178051792038";"0"
"2025-06-12";"Google";"10720.786";"0"
"2025-06-13";"CJ";"3021.9842312";"0"
"2025-06-13";"Facebook";"15557.788223999969";"0"
"2025-06-13";"Google";"12257.735";"0"
"2025-06-14";"CJ";"1320.172104";"0"
"2025-06-14";"Facebook";"13932.747374600005";"0"
"2025-06-14";"Google";"15554.112";"0"
"2025-06-15";"CJ";"2387.8802611";"0"
"2025-06-15";"Facebook";"18293.96247534996";"0"
"2025-06-15";"Google";"13077.585";"0"
"2025-06-16";"CJ";"3632.7395357999994";"0"
"2025-06-16";"Facebook";"13113.531164099953";"0"
"2025-06-16";"Google";"10940.962000000001";"0"
"2025-06-17";"CJ";"3466.6260055000002";"0"
"2025-06-17";"Facebook";"11020.862507499993";"0"
"2025-06-17";"Google";"9141.029999999999";"0"
"2025-06-18";"CJ";"1939.9063052";"0"
"2025-06-18";"Facebook";"11469.793662999997";"0"
"2025-06-18";"Google";"10861.129";"0"
"2025-06-19";"CJ";"3967.2907941000003";"0"
"2025-06-19";"Facebook";"11727.56344205";"0"
"2025-06-19";"Google";"9428.585";"0"
"2025-06-20";"CJ";"1665.5907899999997";"0"
"2025-06-20";"Facebook";"11663.472605325023";"0"
"2025-06-20";"Google";"8445.656";"0"
"2025-06-21";"CJ";"2621.7557192";"0"
"2025-06-21";"Facebook";"13296.07447419998";"0"
"2025-06-21";"Google";"9220.099";"0"
"2025-06-22";"CJ";"3769.64641";"0"
"2025-06-22";"Facebook";"13980.044423200012";"0"
"2025-06-22";"Google";"10454.824";"0"
"2025-06-23";"CJ";"4389.373762900001";"0"
"2025-06-23";"Facebook";"12472.808597550009";"0"
"2025-06-23";"Google";"9394.541000000001";"0"
"2025-06-24";"CJ";"3503.54427684";"0"
"2025-06-24";"Facebook";"11467.250750327987";"0"
"2025-06-24";"Google";"7821.4169999999995";"0"
"2025-06-25";"CJ";"2449.0006858000006";"0"
"2025-06-25";"Facebook";"12153.684759359996";"0"
"2025-06-25";"Google";"4618.944";"0"
"2025-06-26";"CJ";"1905.1837675";"0"
"2025-06-26";"Facebook";"10384.931046750015";"0"
"2025-06-26";"Google";"3823.648";"0"
"2025-06-27";"CJ";"5596.995631999999";"0"
"2025-06-27";"Facebook";"10361.815292480009";"0"
"2025-06-27";"Google";"3875.865";"0"
"2025-06-28";"CJ";"3730.981294800001";"0"
"2025-06-28";"Facebook";"11052.173963940024";"0"
"2025-06-28";"Google";"5178.120000000001";"0"
"2025-06-29";"CJ";"2569.653298656";"0"
"2025-06-29";"Facebook";"12166.047071712012";"0"
"2025-06-29";"Google";"5621.411000000001";"0"
"2025-06-30";"CJ";"2677.08678831";"0"
"2025-06-30";"Facebook";"11833.299289349994";"0"
"2025-06-30";"Google";"8570.098";"0"
"2025-07-01";"CJ";"1898.2476250000004";"0"
"2025-07-01";"Facebook";"12767.450500000017";"0"
"2025-07-01";"Google";"9642.913000000002";"0"
"2025-07-01";"TikTok";"560.7014160616632";"0"
"2025-07-02";"CJ";"1171.2690271999998";"0"
"2025-07-02";"Facebook";"11197.373592319975";"0"
"2025-07-02";"Google";"9149.113";"0"
"2025-07-02";"TikTok";"560.8946274713348";"0"
"2025-07-03";"CJ";"1957.9145105";"0"
"2025-07-03";"Facebook";"11709.333369175001";"0"
"2025-07-03";"Google";"8591.765";"0"
"2025-07-03";"TikTok";"563.2773349405543";"0"
"2025-07-04";"CJ";"579.4964576";"0"
"2025-07-04";"Facebook";"12000.087264800008";"0"
"2025-07-04";"Google";"8045.102";"0"
"2025-07-04";"TikTok";"562.5018373501073";"0"
"2025-07-05";"CJ";"583.3371440000001";"0"
"2025-07-05";"Facebook";"11291.771851255982";"0"
"2025-07-05";"Google";"11458.856";"0"
"2025-07-05";"TikTok";"556.5735162730431";"0"
"2025-07-06";"CJ";"3674.25897488";"0"
"2025-07-06";"Facebook";"14122.802640127971";"0"
"2025-07-06";"Google";"11954.911";"0"
"2025-07-06";"TikTok";"565.1344527710701";"0"
"2025-07-07";"CJ";"2865.222468";"0"
"2025-07-07";"Facebook";"13413.034624319993";"0"
"2025-07-07";"Google";"10761.383";"0"
"2025-07-07";"TikTok";"176.28109705733547";"0"
"2025-07-08";"CJ";"1285.4106199999999";"0"
"2025-07-08";"Facebook";"12378.732450000018";"0"
"2025-07-08";"Google";"8151.687000000002";"0"
"2025-07-09";"CJ";"4687.55580275";"0"
"2025-07-09";"Facebook";"13106.85032449997";"0"
"2025-07-09";"Google";"5517.824";"0"
"2025-07-10";"CJ";"1537.85190832";"0"
"2025-07-10";"Facebook";"12077.582297066017";"0"
"2025-07-10";"Google";"5708.438";"0"
"2025-07-11";"CJ";"1995.0693444";"0"
"2025-07-11";"Facebook";"12235.606412150024";"0"
"2025-07-11";"Google";"5249.225";"0"
"2025-07-12";"CJ";"3475.38841535";"0"
"2025-07-12";"Facebook";"12673.314693599992";"0"
"2025-07-12";"Google";"4618.273999999999";"0"
"2025-07-13";"CJ";"2918.682156416";"0"
"2025-07-13";"Facebook";"14065.42090367997";"0"
"2025-07-13";"Google";"6484.8189999999995";"0"
"2025-07-14";"CJ";"2756.86495535";"0"
"2025-07-14";"Facebook";"13321.603312049994";"0"
"2025-07-14";"Google";"6106.8550000000005";"0"
"2025-07-15";"CJ";"1480.34489005";"0"
"2025-07-15";"Facebook";"12281.2587885";"0"
"2025-07-15";"Google";"5090.371";"0"
"2025-07-16";"CJ";"2419.82485213";"0"
"2025-07-16";"Facebook";"12710.369706580015";"0"
"2025-07-16";"Google";"4458.777000000001";"0"
"2025-07-17";"CJ";"4139.8543049499995";"0"
"2025-07-17";"Facebook";"11527.882516500002";"0"
"2025-07-17";"Google";"3684.5330000000004";"0"
"2025-07-18";"CJ";"2558.252378";"0"
"2025-07-18";"Facebook";"12047.796546500002";"0"
"2025-07-18";"Google";"2948.834";"0"
"2025-07-19";"CJ";"5387.723519100001";"0"
"2025-07-19";"Facebook";"12746.649879730008";"0"
"2025-07-19";"Google";"3153.619";"0"
"2025-07-20";"CJ";"2263.9932900000003";"0"
"2025-07-20";"Facebook";"13745.23539876501";"0"
"2025-07-20";"Google";"5407.214";"0"
"2025-07-21";"CJ";"3143.4766448";"0"
"2025-07-21";"Facebook";"12964.425182300005";"0"
"2025-07-21";"Google";"4675.369";"0"
"2025-07-22";"CJ";"3238.0248853";"0"
"2025-07-22";"Facebook";"12148.292381599986";"0"
"2025-07-22";"Google";"4107.938999999999";"0"
"2025-07-23";"CJ";"3126.66462882";"0"
"2025-07-23";"Facebook";"12263.635250359996";"0"
"2025-07-23";"Google";"3273.763";"0"
"2025-07-24";"CJ";"1216.0854209999998";"0"
"2025-07-24";"Facebook";"8695.253121839984";"0"
"2025-07-24";"Google";"2240.784";"0"
"2025-07-25";"CJ";"2992.0407434100002";"0"
"2025-07-25";"Facebook";"8783.792434780016";"0"
"2025-07-25";"Google";"2787.908";"0"
"2025-07-26";"CJ";"2150.35420775";"0"
"2025-07-26";"Facebook";"8793.967251824992";"0"
"2025-07-26";"Google";"2630.4570000000003";"0"
"2025-07-27";"CJ";"2878.630780480001";"0"
"2025-07-27";"Facebook";"9562.02405024";"0"
"2025-07-27";"Google";"2737.394";"0"
"2025-07-28";"CJ";"2739.39991475";"0"
"2025-07-28";"Facebook";"8932.796860999995";"0"
"2025-07-28";"Google";"2220.522";"0"
"2025-07-29";"CJ";"745.4264591499999";"0"
"2025-07-29";"Facebook";"8793.262474449999";"0"
"2025-07-29";"Google";"2163.554";"0"
"2025-07-30";"CJ";"1879.0455175000002";"0"
"2025-07-30";"Facebook";"8638.788842999995";"0"
"2025-07-30";"Google";"1843.748";"0"
"2025-07-31";"CJ";"753.4698579000001";"0"
"2025-07-31";"Facebook";"8725.909709199992";"0"
"2025-07-31";"Google";"1470.788";"0"
"2025-08-01";"CJ";"2108.8484049999997";"0"
"2025-08-01";"Facebook";"8517.980222499998";"0"
"2025-08-01";"Google";"2004.4939999999997";"0"
"2025-08-02";"CJ";"1961.0343354000001";"0"
"2025-08-02";"Facebook";"8857.090638899996";"0"
"2025-08-02";"Google";"1711.051";"0"
"2025-08-03";"CJ";"2690.500125";"0"
"2025-08-03";"Facebook";"9387.403037500004";"0"
"2025-08-03";"Google";"2074.258";"0"
"2025-08-04";"CJ";"2028.0948480000002";"0"
"2025-08-04";"Facebook";"8880.450754499998";"0"
"2025-08-04";"Google";"1681.9379999999996";"0"
"2025-08-05";"CJ";"1670.4238254";"0"
"2025-08-05";"Facebook";"8737.080726599994";"0"
"2025-08-05";"Google";"1570.1009999999997";"0"
"2025-08-06";"CJ";"1732.6484249999999";"0"
"2025-08-06";"Facebook";"8865.070293000008";"0"
"2025-08-06";"Google";"1324.246";"0"
"2025-08-07";"CJ";"2032.0672947";"0"
"2025-08-07";"Facebook";"8732.72325718";"0"
"2025-08-07";"Google";"1588.1470000000002";"0"
"2025-08-08";"CJ";"2343.6534533999998";"0"
"2025-08-08";"Facebook";"8656.035762570003";"0"
"2025-08-08";"Google";"1510.639";"0"
"2025-08-09";"CJ";"2787.7561178";"0"
"2025-08-09";"Facebook";"8697.103776644992";"0"
"2025-08-09";"Google";"1779.184";"0"
"2025-08-10";"CJ";"1172.1639111499999";"0"
"2025-08-10";"Facebook";"9516.076571564994";"0"
"2025-08-10";"Google";"2175.7789999999995";"0"
"2025-08-11";"CJ";"1125.882513";"0"
"2025-08-11";"Facebook";"8891.988990500004";"0"
"2025-08-11";"Google";"1769.8729999999998";"0"
"2025-08-12";"CJ";"2258.4955342499998";"0"
"2025-08-12";"Facebook";"8280.572302350001";"0"
"2025-08-12";"Google";"1319.2519999999997";"0"
"2025-08-13";"CJ";"3337.9487275500005";"0"
"2025-08-13";"Facebook";"8468.134722044997";"0"
"2025-08-13";"Google";"1699.3280000000004";"0"
"2025-08-14";"CJ";"1959.3985314000001";"0"
"2025-08-14";"Facebook";"9123.160731694996";"0"
"2025-08-14";"Google";"1707.915";"0"
"2025-08-15";"CJ";"1877.2968906600001";"0"
"2025-08-15";"Facebook";"8616.130242600007";"0"
"2025-08-15";"Google";"1630.459";"0"
"2025-08-16";"CJ";"1632.1657830000001";"0"
"2025-08-16";"Facebook";"8608.085354160006";"0"
"2025-08-16";"Google";"1490.96";"0"
"2025-08-17";"CJ";"955.02010764";"0"
"2025-08-17";"Facebook";"9543.404766756004";"0"
"2025-08-17";"Google";"1948.9450000000002";"0"
"2025-08-18";"CJ";"1797.7100724000004";"0"
"2025-08-18";"Facebook";"8318.598076800003";"0"
"2025-08-18";"Google";"1736.287";"0"
"2025-08-19";"CJ";"1483.52010785";"0"
"2025-08-19";"Facebook";"7026.490692634999";"0"
"2025-08-19";"Google";"1992.4230000000002";"0"
"2025-08-20";"CJ";"964.42182401";"0"
"2025-08-20";"Facebook";"8135.267686033999";"0"
"2025-08-20";"Google";"1534.291";"0"
"2025-08-21";"CJ";"2006.6373875000002";"0"
"2025-08-21";"Facebook";"11346.639762500003";"0"
"2025-08-21";"Google";"1537.792";"0"
"2025-08-22";"CJ";"1631.685688";"0"
"2025-08-22";"Facebook";"13910.775940499992";"0"
"2025-08-22";"Google";"1342.37";"0"
"2025-08-23";"CJ";"2137.83324832";"0"
"2025-08-23";"Facebook";"13864.391906904002";"0"
"2025-08-23";"Google";"2182.808";"0"
"2025-08-24";"CJ";"2706.29477272";"0"
"2025-08-24";"Facebook";"15132.274813655995";"0"
"2025-08-24";"Google";"2565.454";"0"
"2025-08-25";"CJ";"1470.63510396";"0"
"2025-08-25";"Facebook";"13904.328187067977";"0"
"2025-08-25";"Google";"1983.731";"0"
"2025-08-26";"CJ";"1634.3252742000002";"0"
"2025-08-26";"Facebook";"12224.682151689998";"0"
"2025-08-26";"Google";"2615.0209999999997";"0"
"2025-08-27";"CJ";"1432.1856534600001";"0"
"2025-08-27";"Facebook";"12417.852620701988";"0"
"2025-08-27";"Google";"2238.8050000000003";"0"
"2025-08-28";"CJ";"225.04193562";"0"
"2025-08-28";"Facebook";"12390.816597317997";"0"
"2025-08-28";"Google";"2089.0030000000006";"0"
"2025-08-29";"CJ";"2057.5744850500005";"0"
"2025-08-29";"Facebook";"9715.483467989998";"0"
"2025-08-29";"Google";"1836.333";"0"
"2025-08-30";"CJ";"1911.43324008";"0"
"2025-08-30";"Facebook";"8849.750454131992";"0"
"2025-08-30";"Google";"1681.561";"0"
"2025-08-31";"CJ";"1326.2330326799997";"0"
"2025-08-31";"Facebook";"9626.680604987998";"0"
"2025-08-31";"Google";"2282.83";"0"
"2025-09-01";"CJ";"1897.8184092000001";"0"
"2025-09-01";"Facebook";"10293.537906659993";"0"
"2025-09-01";"Google";"1782.985";"0"
"2025-09-02";"CJ";"1358.7239189699999";"0"
"2025-09-02";"Facebook";"10634.073980409039";"0"
"2025-09-02";"Google";"1615.8730000000003";"0"
"2025-09-03";"CJ";"3299.6212991500006";"0"
"2025-09-03";"Facebook";"11074.364039034996";"0"
"2025-09-03";"Google";"1757.587";"0"
"2025-09-04";"CJ";"955.5613805";"0"
"2025-09-04";"Facebook";"11032.885286894983";"0"
"2025-09-04";"Google";"1763.742";"0"
"2025-09-05";"CJ";"733.2275870999999";"0"
"2025-09-05";"Facebook";"13378.492481114996";"0"
"2025-09-05";"Google";"1786.949";"0"
"2025-09-06";"CJ";"2166.1812902399997";"0"
"2025-09-06";"Facebook";"12668.797029072008";"0"
"2025-09-06";"Google";"2115.89";"0"
"2025-09-07";"CJ";"2008.3401830399998";"0"
"2025-09-07";"Facebook";"15295.122728016013";"0"
"2025-09-07";"Google";"2939.834";"0"
"2025-09-08";"CJ";"798.1941140799998";"0"
"2025-09-08";"Facebook";"13958.475886586006";"0"
"2025-09-08";"Google";"2663.085";"0"
"2025-09-09";"CJ";"1460.08137511";"0"
"2025-09-09";"Facebook";"13923.96301153204";"0"
"2025-09-09";"Google";"2338.425";"0"
"2025-09-10";"CJ";"1203.8806305";"0"
"2025-09-10";"Facebook";"12822.54205860003";"0"
"2025-09-10";"Google";"2124.601";"0"
"2025-09-11";"CJ";"879.79814218";"0"
"2025-09-11";"Facebook";"14211.83972077001";"0"
"2025-09-11";"Google";"2280.6279999999997";"0"
"2025-09-12";"CJ";"1201.4640309";"0"
"2025-09-12";"Facebook";"13879.823016269997";"0"
"2025-09-12";"Google";"2690.519";"0"
"2025-09-13";"CJ";"954.87924196";"0"
"2025-09-13";"Facebook";"14075.408227019983";"0"
"2025-09-13";"Google";"3839.14";"0"
"2025-09-14";"CJ";"483.26262347999995";"0"
"2025-09-14";"Facebook";"15116.58902443201";"0"
"2025-09-14";"Google";"5791.037";"0"
"2025-09-15";"CJ";"1584.6843051";"0"
"2025-09-15";"Facebook";"14085.885816899994";"0"
"2025-09-15";"Google";"3939.4120000000003";"0"
"2025-09-16";"CJ";"570.26434751";"0"
"2025-09-16";"Facebook";"14101.990909222002";"0"
"2025-09-16";"Google";"2904.489";"0"
"2025-09-17";"CJ";"2732.0617328999997";"0"
"2025-09-17";"Facebook";"13803.864091119984";"0"
"2025-09-17";"Google";"2682.2430000000004";"0"
"2025-09-18";"CJ";"721.3613411";"0"
"2025-09-18";"Facebook";"10908.463288579998";"0"
"2025-09-18";"Google";"2361.137";"0"
"2025-09-19";"CJ";"261.85110384";"0"
"2025-09-19";"Facebook";"12037.059240384011";"0"
"2025-09-19";"Google";"1906.066";"0"
"2025-09-20";"CJ";"1563.8099176800001";"0"
"2025-09-20";"Facebook";"6977.583018143995";"0"
"2025-09-20";"Google";"2689.42";"0"
"2025-09-21";"CJ";"950.21897688";"0"
"2025-09-21";"Facebook";"11117.797302095998";"0"
"2025-09-21";"Google";"3435.759";"0"
"2025-09-22";"CJ";"1356.9149632499998";"0"
"2025-09-22";"Facebook";"9427.246572824999";"0"
"2025-09-22";"Google";"3070.6020000000003";"0"
"2025-09-23";"CJ";"381.9159542";"0"
"2025-09-23";"Facebook";"7838.5276853399955";"0"
"2025-09-23";"Google";"3232.131";"0"
"2025-09-24";"CJ";"3416.1771531500003";"0"
"2025-09-24";"Facebook";"8397.522043799992";"0"
"2025-09-24";"Google";"3229.089";"0"
"2025-09-25";"CJ";"2004.3800784000002";"0"
"2025-09-25";"Facebook";"8431.244558559998";"0"
"2025-09-25";"Google";"3011.54";"0"
"2025-09-26";"CJ";"1503.1181637";"0"
"2025-09-26";"Facebook";"8427.168705050004";"0"
"2025-09-26";"Google";"3358.88";"0"
"2025-09-27";"CJ";"1462.3310166400001";"0"
"2025-09-27";"Facebook";"7705.988576831999";"0"
"2025-09-27";"Google";"3869.5499999999993";"0"
"2025-09-28";"CJ";"3170.90875296";"0"
"2025-09-28";"Facebook";"9326.116975551999";"0"
"2025-09-28";"Google";"4365.556";"0"
