"Channel group";"Channel";"Days";"Marketing spend";"Compare range: Marketing spend"
"Social Paid";"TikTok";"2024-06-07";"565.802";"0"
"Search Paid";"Google";"2024-06-08";"68.49";"0"
"Social Paid";"Facebook";"2024-06-08";"68079.222";"0"
"Social Paid";"TikTok";"2024-06-08";"572.6";"0"
"Affiliate";"CJ";"2024-06-09";"582.43372";"0"
"Search Paid";"Google";"2024-06-09";"61.18";"0"
"Social Paid";"Facebook";"2024-06-09";"56419.08700000001";"0"
"Social Paid";"TikTok";"2024-06-09";"1146.4599999999998";"0"
"Search Paid";"Google";"2024-06-10";"64.75";"0"
"Social Paid";"Facebook";"2024-06-10";"64780.032999999974";"0"
"Social Paid";"TikTok";"2024-06-10";"1135.787";"0"
"Search Paid";"Google";"2024-06-11";"93.1";"0"
"Social Paid";"Facebook";"2024-06-11";"81566.06699999998";"0"
"Social Paid";"TikTok";"2024-06-11";"1121.9470000000001";"0"
"Search Paid";"Google";"2024-06-12";"84.83";"0"
"Social Paid";"Facebook";"2024-06-12";"74185.28800000003";"0"
"Social Paid";"TikTok";"2024-06-12";"1126.424";"0"
"Search Paid";"Google";"2024-06-13";"110.28000000000002";"0"
"Social Paid";"Facebook";"2024-06-13";"46174.75599999998";"0"
"Social Paid";"TikTok";"2024-06-13";"1123.893";"0"
"Search Paid";"Google";"2024-06-14";"197.71000000000004";"0"
"Social Paid";"Facebook";"2024-06-14";"48495.051999999996";"0"
"Social Paid";"TikTok";"2024-06-14";"1125.7289999999998";"0"
"Search Paid";"Google";"2024-06-15";"182.74";"0"
"Social Paid";"Facebook";"2024-06-15";"48971.035";"0"
"Social Paid";"TikTok";"2024-06-15";"1139.7169999999999";"0"
"Search Paid";"Google";"2024-06-16";"78.80000000000001";"0"
"Social Paid";"Facebook";"2024-06-16";"50570.75699999998";"0"
"Social Paid";"TikTok";"2024-06-16";"1139.717";"0"
"Affiliate";"CJ";"2024-06-17";"355.0989375";"0"
"Search Paid";"Google";"2024-06-17";"93.83000000000001";"0"
"Social Paid";"Facebook";"2024-06-17";"53601.45699999999";"0"
"Search Paid";"Google";"2024-06-18";"137.79999999999998";"0"
"Social Paid";"Facebook";"2024-06-18";"47490.097000000016";"0"
"Search Paid";"Google";"2024-06-19";"80.87";"0"
"Social Paid";"Facebook";"2024-06-19";"52237.095999999976";"0"
"Search Paid";"Google";"2024-06-20";"172.52999999999997";"0"
"Social Paid";"Facebook";"2024-06-20";"37583.710999999996";"0"
"Affiliate";"CJ";"2024-06-21";"2134.5344655";"0"
"Search Paid";"Google";"2024-06-21";"326.12";"0"
"Social Paid";"Facebook";"2024-06-21";"36358.45799999998";"0"
"Search Paid";"Google";"2024-06-22";"386.58";"0"
"Social Paid";"Facebook";"2024-06-22";"39108.005";"0"
"Search Paid";"Google";"2024-06-23";"530.35";"0"
"Social Paid";"Facebook";"2024-06-23";"40108.32000000001";"0"
"Search Paid";"Google";"2024-06-24";"2236.11";"0"
"Social Paid";"Facebook";"2024-06-24";"31511.247";"0"
"Search Paid";"Google";"2024-06-25";"3652.8179999999998";"0"
"Social Paid";"Facebook";"2024-06-25";"33998.774999999994";"0"
"Affiliate";"CJ";"2024-06-26";"196.11985649999997";"0"
"Search Paid";"Google";"2024-06-26";"4105.115";"0"
"Social Paid";"Facebook";"2024-06-26";"33132.65599999999";"0"
"Affiliate";"CJ";"2024-06-27";"116.18744500000003";"0"
"Search Paid";"Google";"2024-06-27";"4656.62";"0"
"Social Paid";"Facebook";"2024-06-27";"36193.689999999995";"0"
"Search Paid";"Google";"2024-06-28";"5615.905000000001";"0"
"Social Paid";"Facebook";"2024-06-28";"54154.019000000015";"0"
"Affiliate";"CJ";"2024-06-29";"1211.18565256";"0"
"Search Paid";"Google";"2024-06-29";"4894.073";"0"
"Social Paid";"Facebook";"2024-06-29";"49830.433999999994";"0"
"Affiliate";"CJ";"2024-06-30";"399.30713252000004";"0"
"Search Paid";"Google";"2024-06-30";"2968.081";"0"
"Social Paid";"Facebook";"2024-06-30";"50091.072999999975";"0"
"Search Paid";"Google";"2024-07-01";"2462.387";"0"
"Social Paid";"Facebook";"2024-07-01";"47841.147";"0"
"Affiliate";"CJ";"2024-07-02";"538.6002836499999";"0"
"Search Paid";"Google";"2024-07-02";"2082.665";"0"
"Social Paid";"Facebook";"2024-07-02";"46744.216999999975";"0"
"Search Paid";"Google";"2024-07-03";"2223.223";"0"
"Social Paid";"Facebook";"2024-07-03";"45941.89599999998";"0"
"Search Paid";"Google";"2024-07-04";"2865.468";"0"
"Social Paid";"Facebook";"2024-07-04";"46462.48199999993";"0"
"Affiliate";"CJ";"2024-07-05";"555.97113795";"0"
"Search Paid";"Google";"2024-07-05";"2373.91";"0"
"Social Paid";"Facebook";"2024-07-05";"47324.506999999976";"0"
"Search Paid";"Google";"2024-07-06";"2912.206";"0"
"Social Paid";"Facebook";"2024-07-06";"46836.88699999997";"0"
"Affiliate";"CJ";"2024-07-07";"1408.2650064";"0"
"Search Paid";"Google";"2024-07-07";"2765.359";"0"
"Social Paid";"Facebook";"2024-07-07";"51784.445999999996";"0"
"Affiliate";"CJ";"2024-07-08";"406.2488458";"0"
"Search Paid";"Google";"2024-07-08";"2673.9810000000007";"0"
"Social Paid";"Facebook";"2024-07-08";"43200.101000000024";"0"
"Search Paid";"Google";"2024-07-09";"2493.145";"0"
"Social Paid";"Facebook";"2024-07-09";"38814.29199999994";"0"
"Affiliate";"CJ";"2024-07-10";"484.7249532000001";"0"
"Search Paid";"Google";"2024-07-10";"2243.2429999999995";"0"
"Social Paid";"Facebook";"2024-07-10";"31054.88199999998";"0"
"Affiliate";"CJ";"2024-07-11";"1195.53422505";"0"
"Search Paid";"Google";"2024-07-11";"2047.583";"0"
"Social Paid";"Facebook";"2024-07-11";"30075.05499999997";"0"
"Affiliate";"CJ";"2024-07-12";"745.0721295999999";"0"
"Search Paid";"Google";"2024-07-12";"2296.558";"0"
"Social Paid";"Facebook";"2024-07-12";"31313.011999999995";"0"
"Affiliate";"CJ";"2024-07-13";"1158.8001682400002";"0"
"Search Paid";"Google";"2024-07-13";"1559.7400000000002";"0"
"Social Paid";"Facebook";"2024-07-13";"31114.979";"0"
"Affiliate";"CJ";"2024-07-14";"1107.6188781";"0"
"Search Paid";"Google";"2024-07-14";"781.1089999999999";"0"
"Social Paid";"Facebook";"2024-07-14";"31109.706999999977";"0"
"Affiliate";"CJ";"2024-07-15";"302.10482609999997";"0"
"Search Paid";"Google";"2024-07-15";"1272.846";"0"
"Social Paid";"Facebook";"2024-07-15";"30165.547";"0"
"Affiliate";"CJ";"2024-07-16";"3666.3428891000012";"0"
"Search Paid";"Google";"2024-07-16";"3584.274";"0"
"Social Paid";"Facebook";"2024-07-16";"41262.57699999999";"0"
"Affiliate";"CJ";"2024-07-17";"2011.7707707";"0"
"Search Paid";"Google";"2024-07-17";"4517.419999999999";"0"
"Social Paid";"Facebook";"2024-07-17";"38760.308999999994";"0"
"Affiliate";"CJ";"2024-07-18";"133.0953056";"0"
"Search Paid";"Google";"2024-07-18";"4379.1669999999995";"0"
"Social Paid";"Facebook";"2024-07-18";"38619.736999999994";"0"
"Affiliate";"CJ";"2024-07-19";"1670.2420722000002";"0"
"Search Paid";"Google";"2024-07-19";"3727.458";"0"
"Social Paid";"Facebook";"2024-07-19";"20025.51299999999";"0"
"Affiliate";"CJ";"2024-07-20";"2304.205685";"0"
"Search Paid";"Google";"2024-07-20";"3193.6319999999996";"0"
"Social Paid";"Facebook";"2024-07-20";"19867.37199999998";"0"
"Affiliate";"CJ";"2024-07-21";"1772.7799026000002";"0"
"Search Paid";"Google";"2024-07-21";"3724.744";"0"
"Social Paid";"Facebook";"2024-07-21";"21462.12099999999";"0"
"Affiliate";"CJ";"2024-07-22";"3178.2524607000005";"0"
"Search Paid";"Google";"2024-07-22";"3039.9109999999996";"0"
"Social Paid";"Facebook";"2024-07-22";"21258.70800000001";"0"
"Affiliate";"CJ";"2024-07-23";"1188.9278155";"0"
"Search Paid";"Google";"2024-07-23";"2692.0910000000003";"0"
"Social Paid";"Facebook";"2024-07-23";"21078.95900000001";"0"
"Affiliate";"CJ";"2024-07-24";"633.778879";"0"
"Search Paid";"Google";"2024-07-24";"2179.8669999999997";"0"
"Social Paid";"Facebook";"2024-07-24";"20718.009000000013";"0"
"Affiliate";"CJ";"2024-07-25";"1446.1742609";"0"
"Search Paid";"Google";"2024-07-25";"1962.3939999999998";"0"
"Social Paid";"Facebook";"2024-07-25";"20629.48700000001";"0"
"Affiliate";"CJ";"2024-07-26";"1471.4922112500003";"0"
"Search Paid";"Google";"2024-07-26";"2596.7509999999997";"0"
"Social Paid";"Facebook";"2024-07-26";"20639.16700000001";"0"
"Affiliate";"CJ";"2024-07-27";"1553.36662656";"0"
"Search Paid";"Google";"2024-07-27";"3507.0630000000006";"0"
"Social Paid";"Facebook";"2024-07-27";"20744.482000000018";"0"
"Affiliate";"CJ";"2024-07-28";"1009.8390499999999";"0"
"Search Paid";"Google";"2024-07-28";"3060.7560000000003";"0"
"Social Paid";"Facebook";"2024-07-28";"22164.95500000001";"0"
"Affiliate";"CJ";"2024-07-29";"2087.1242505499995";"0"
"Search Paid";"Google";"2024-07-29";"2665.45";"0"
"Social Paid";"Facebook";"2024-07-29";"21548.56599999999";"0"
"Affiliate";"CJ";"2024-07-30";"2067.5533248000006";"0"
"Search Paid";"Google";"2024-07-30";"2642.053";"0"
"Social Paid";"Facebook";"2024-07-30";"27579.428000000014";"0"
"Affiliate";"CJ";"2024-07-31";"2687.8363707000003";"0"
"Search Paid";"Google";"2024-07-31";"2510.07";"0"
"Social Paid";"Facebook";"2024-07-31";"42003.07700000002";"0"
"Affiliate";"CJ";"2024-08-01";"1484.6590204000001";"0"
"Search Paid";"Google";"2024-08-01";"2341.171";"0"
"Social Paid";"Facebook";"2024-08-01";"41503.470999999954";"0"
"Affiliate";"CJ";"2024-08-02";"1214.400557565";"0"
"Search Paid";"Google";"2024-08-02";"2699.61";"0"
"Social Paid";"Facebook";"2024-08-02";"41561.07000000001";"0"
"Affiliate";"CJ";"2024-08-03";"866.0879095";"0"
"Search Paid";"Google";"2024-08-03";"3646.004";"0"
"Social Paid";"Facebook";"2024-08-03";"40922.002999999975";"0"
"Affiliate";"CJ";"2024-08-04";"1609.1616292500003";"0"
"Search Paid";"Google";"2024-08-04";"3056.825";"0"
"Social Paid";"Facebook";"2024-08-04";"43607.04099999999";"0"
"Affiliate";"CJ";"2024-08-05";"1515.0867984000001";"0"
"Search Paid";"Google";"2024-08-05";"2607.941";"0"
"Social Paid";"Facebook";"2024-08-05";"41846.01699999997";"0"
"Affiliate";"CJ";"2024-08-06";"2525.1075461";"0"
"Search Paid";"Google";"2024-08-06";"2709.115";"0"
"Social Paid";"Facebook";"2024-08-06";"32745.612999999998";"0"
"Affiliate";"CJ";"2024-08-07";"1683.0932773";"0"
"Search Paid";"Google";"2024-08-07";"2921.7259999999997";"0"
"Social Paid";"Facebook";"2024-08-07";"32108.791999999976";"0"
"Affiliate";"CJ";"2024-08-08";"1481.87505375";"0"
"Search Paid";"Google";"2024-08-08";"2531.6899999999996";"0"
"Social Paid";"Facebook";"2024-08-08";"31727.20300000001";"0"
"Affiliate";"CJ";"2024-08-09";"1908.2920840499996";"0"
"Search Paid";"Google";"2024-08-09";"2310.831";"0"
"Social Paid";"Facebook";"2024-08-09";"31217.47399999999";"0"
"Affiliate";"CJ";"2024-08-10";"1156.1565165000002";"0"
"Search Paid";"Google";"2024-08-10";"2426.3419999999996";"0"
"Social Paid";"Facebook";"2024-08-10";"31681.68899999999";"0"
"Affiliate";"CJ";"2024-08-11";"1847.41821036";"0"
"Search Paid";"Google";"2024-08-11";"2372.746";"0"
"Social Paid";"Facebook";"2024-08-11";"33405.505";"0"
"Affiliate";"CJ";"2024-08-12";"123.5097725";"0"
"Search Paid";"Google";"2024-08-12";"3586.772";"0"
"Social Paid";"Facebook";"2024-08-12";"33257.112";"0"
"Affiliate";"CJ";"2024-08-13";"2310.1427200499998";"0"
"Search Paid";"Google";"2024-08-13";"3384.286";"0"
"Social Paid";"Facebook";"2024-08-13";"34028.65199999998";"0"
"Affiliate";"CJ";"2024-08-14";"78.8038096";"0"
"Search Paid";"Google";"2024-08-14";"3230.5209999999997";"0"
"Social Paid";"Facebook";"2024-08-14";"32873.39999999998";"0"
"Affiliate";"CJ";"2024-08-15";"751.5882840000002";"0"
"Search Paid";"Google";"2024-08-15";"2525.169";"0"
"Social Paid";"Facebook";"2024-08-15";"31916.14199999998";"0"
"Affiliate";"CJ";"2024-08-16";"3444.7641266999995";"0"
"Search Paid";"Google";"2024-08-16";"1946.241";"0"
"Social Paid";"Facebook";"2024-08-16";"31292.286999999982";"0"
"Affiliate";"CJ";"2024-08-17";"2005.6117304999998";"0"
"Search Paid";"Google";"2024-08-17";"2872.7619999999997";"0"
"Social Paid";"Facebook";"2024-08-17";"31832.432000000004";"0"
"Affiliate";"CJ";"2024-08-18";"1153.6770276500001";"0"
"Search Paid";"Google";"2024-08-18";"3398.955";"0"
"Social Paid";"Facebook";"2024-08-18";"33972.93800000002";"0"
"Affiliate";"CJ";"2024-08-19";"2565.8990213299994";"0"
"Search Paid";"Google";"2024-08-19";"2725.1499999999996";"0"
"Social Paid";"Facebook";"2024-08-19";"32291.819999999996";"0"
"Affiliate";"CJ";"2024-08-20";"471.0360802";"0"
"Search Paid";"Google";"2024-08-20";"2490.9099999999994";"0"
"Social Paid";"Facebook";"2024-08-20";"26744.148000000016";"0"
"Affiliate";"CJ";"2024-08-21";"1276.7642338500002";"0"
"Search Paid";"Google";"2024-08-21";"2440.557";"0"
"Social Paid";"Facebook";"2024-08-21";"33473.03700000003";"0"
"Affiliate";"CJ";"2024-08-22";"641.8279512";"0"
"Search Paid";"Google";"2024-08-22";"2726.693";"0"
"Social Paid";"Facebook";"2024-08-22";"30760.646999999997";"0"
"Affiliate";"CJ";"2024-08-23";"218.75771178000002";"0"
"Search Paid";"Google";"2024-08-23";"2368.145";"0"
"Social Paid";"Facebook";"2024-08-23";"37122.986999999994";"0"
"Affiliate";"CJ";"2024-08-24";"956.48341788";"0"
"Search Paid";"Google";"2024-08-24";"2205.023";"0"
"Social Paid";"Facebook";"2024-08-24";"41113.977";"0"
"Affiliate";"CJ";"2024-08-25";"665.51915748";"0"
"Search Paid";"Google";"2024-08-25";"2865.0110000000004";"0"
"Social Paid";"Facebook";"2024-08-25";"41519.09299999999";"0"
"Affiliate";"CJ";"2024-08-26";"210.79326664";"0"
"Search Paid";"Google";"2024-08-26";"2162.154";"0"
"Social Paid";"Facebook";"2024-08-26";"32791.299";"0"
"Affiliate";"CJ";"2024-08-27";"792.0054912";"0"
"Search Paid";"Google";"2024-08-27";"2045.7269999999999";"0"
"Social Paid";"Facebook";"2024-08-27";"29264.094999999994";"0"
"Affiliate";"CJ";"2024-08-28";"841.3696846299999";"0"
"Search Paid";"Google";"2024-08-28";"2599.0199999999995";"0"
"Social Paid";"Facebook";"2024-08-28";"27941.423000000017";"0"
"Affiliate";"CJ";"2024-08-29";"833.36995065";"0"
"Search Paid";"Google";"2024-08-29";"2272.592";"0"
"Social Paid";"Facebook";"2024-08-29";"27646.722000000023";"0"
"Affiliate";"CJ";"2024-08-30";"1114.329127";"0"
"Search Paid";"Google";"2024-08-30";"2506.3860000000004";"0"
"Social Paid";"Facebook";"2024-08-30";"31589.352000000054";"0"
"Affiliate";"CJ";"2024-08-31";"1695.1574566999998";"0"
"Search Paid";"Google";"2024-08-31";"2338.6040000000003";"0"
"Social Paid";"Facebook";"2024-08-31";"35673.920999999995";"0"
"Affiliate";"CJ";"2024-09-01";"1641.2020087499995";"0"
"Search Paid";"Google";"2024-09-01";"2477.921";"0"
"Social Paid";"Facebook";"2024-09-01";"37441.44599999994";"0"
"Affiliate";"CJ";"2024-09-02";"1701.9468589999997";"0"
"Search Paid";"Google";"2024-09-02";"2799.849";"0"
"Social Paid";"Facebook";"2024-09-02";"24280.270999999986";"0"
"Affiliate";"CJ";"2024-09-03";"127.43988495";"0"
"Search Paid";"Google";"2024-09-03";"3582.411";"0"
"Social Paid";"Facebook";"2024-09-03";"35632.52199999997";"0"
"Affiliate";"CJ";"2024-09-04";"1203.3342094000002";"0"
"Search Paid";"Google";"2024-09-04";"3247.8320000000003";"0"
"Social Paid";"Facebook";"2024-09-04";"32174.459999999977";"0"
"Affiliate";"CJ";"2024-09-05";"456.3704131";"0"
"Search Paid";"Google";"2024-09-05";"2916.687";"0"
"Social Paid";"Facebook";"2024-09-05";"1015.2440000000004";"0"
"Affiliate";"CJ";"2024-09-06";"109.09694925000001";"0"
"Search Paid";"Google";"2024-09-06";"3000.382";"0"
"Social Paid";"Facebook";"2024-09-06";"0";"0"
"Affiliate";"CJ";"2024-09-07";"226.07204176000002";"0"
"Search Paid";"Google";"2024-09-07";"2612.6440000000002";"0"
"Social Paid";"Facebook";"2024-09-07";"0";"0"
"Affiliate";"CJ";"2024-09-08";"1182.80162";"0"
"Search Paid";"Google";"2024-09-08";"2514.3379999999997";"0"
"Affiliate";"CJ";"2024-09-09";"1569.6205105999998";"0"
"Search Paid";"Google";"2024-09-09";"2262.903";"0"
"Affiliate";"CJ";"2024-09-10";"347.79027050999997";"0"
"Search Paid";"Google";"2024-09-10";"2377.584999999999";"0"
"Affiliate";"CJ";"2024-09-11";"452.31470579999996";"0"
"Search Paid";"Google";"2024-09-11";"5492.6759999999995";"0"
"Social Paid";"TikTok";"2024-09-11";"4001.5815632059475";"0"
"Affiliate";"CJ";"2024-09-12";"1748.5008260500001";"0"
"Search Paid";"Google";"2024-09-12";"4923.369";"0"
"Social Paid";"Facebook";"2024-09-12";"40952.837000000014";"0"
"Social Paid";"TikTok";"2024-09-12";"9059.95571376636";"0"
"Affiliate";"CJ";"2024-09-13";"1230.5133243";"0"
"Search Paid";"Google";"2024-09-13";"5870.574000000001";"0"
"Social Paid";"Facebook";"2024-09-13";"40482.149000000005";"0"
"Social Paid";"TikTok";"2024-09-13";"9053.767918574104";"0"
"Affiliate";"CJ";"2024-09-14";"1170.07288956";"0"
"Search Paid";"Google";"2024-09-14";"4422.7919999999995";"0"
"Social Paid";"Facebook";"2024-09-14";"29900.345999999998";"0"
"Social Paid";"TikTok";"2024-09-14";"7488.688650357481";"0"
"Affiliate";"CJ";"2024-09-15";"1777.30812";"0"
"Search Paid";"Google";"2024-09-15";"5942.200999999999";"0"
"Social Paid";"Facebook";"2024-09-15";"17011.767999999996";"0"
"Social Paid";"TikTok";"2024-09-15";"7394.6108961924265";"0"
"Affiliate";"CJ";"2024-09-16";"636.2874248";"0"
"Search Paid";"Google";"2024-09-16";"5464.405000000001";"0"
"Social Paid";"Facebook";"2024-09-16";"16553.220999999994";"0"
"Social Paid";"TikTok";"2024-09-16";"5361.023253232699";"0"
"Affiliate";"CJ";"2024-09-17";"1269.8830935";"0"
"Search Paid";"Google";"2024-09-17";"5255.495";"0"
"Social Paid";"Facebook";"2024-09-17";"16547.432999999997";"0"
"Affiliate";"CJ";"2024-09-18";"1153.79613045";"0"
"Search Paid";"Google";"2024-09-18";"4279.782";"0"
"Social Paid";"Facebook";"2024-09-18";"16170.655999999995";"0"
"Affiliate";"CJ";"2024-09-19";"722.5053568";"0"
"Search Paid";"Google";"2024-09-19";"2272.8089999999997";"0"
"Social Paid";"Facebook";"2024-09-19";"16077.675999999996";"0"
"Affiliate";"CJ";"2024-09-20";"237.89076465";"0"
"Search Paid";"Google";"2024-09-20";"2177.35";"0"
"Social Paid";"Facebook";"2024-09-20";"15915.491999999998";"0"
"Affiliate";"CJ";"2024-09-21";"705.92774164";"0"
"Search Paid";"Google";"2024-09-21";"2761.7520000000004";"0"
"Social Paid";"Facebook";"2024-09-21";"15825.771999999997";"0"
"Affiliate";"CJ";"2024-09-22";"884.2149237599999";"0"
"Search Paid";"Google";"2024-09-22";"2636.1990000000005";"0"
"Social Paid";"Facebook";"2024-09-22";"17190.966000000008";"0"
"Affiliate";"CJ";"2024-09-23";"770.56609036";"0"
"Search Paid";"Google";"2024-09-23";"2196.154";"0"
"Social Paid";"Facebook";"2024-09-23";"16515.874000000003";"0"
"Affiliate";"CJ";"2024-09-24";"1183.6880331";"0"
"Search Paid";"Google";"2024-09-24";"2217.11";"0"
"Social Paid";"Facebook";"2024-09-24";"16412.44600000001";"0"
"Affiliate";"CJ";"2024-09-25";"847.8770388";"0"
"Search Paid";"Google";"2024-09-25";"2886.236";"0"
"Social Paid";"Facebook";"2024-09-25";"23247.63200000002";"0"
"Affiliate";"CJ";"2024-09-26";"92.67133835000001";"0"
"Search Paid";"Google";"2024-09-26";"2475.393";"0"
"Social Paid";"Facebook";"2024-09-26";"32751.28299999999";"0"
"Affiliate";"CJ";"2024-09-27";"385.49884740000005";"0"
"Search Paid";"Google";"2024-09-27";"2458.295";"0"
"Social Paid";"Facebook";"2024-09-27";"31855.80400000002";"0"
"Affiliate";"CJ";"2024-09-28";"466.66564000000005";"0"
"Search Paid";"Google";"2024-09-28";"2386.702";"0"
"Social Paid";"Facebook";"2024-09-28";"28269.435999999987";"0"
"Affiliate";"CJ";"2024-09-29";"202.854225";"0"
"Search Paid";"Google";"2024-09-29";"2839.0269999999996";"0"
"Social Paid";"Facebook";"2024-09-29";"31044.055";"0"
"Search Paid";"Google";"2024-09-30";"2439.5110000000004";"0"
"Social Paid";"Facebook";"2024-09-30";"33858.29300000001";"0"
"Affiliate";"CJ";"2024-10-01";"347.41057324999997";"0"
"Search Paid";"Google";"2024-10-01";"2363.689";"0"
"Social Paid";"Facebook";"2024-10-01";"42222.83700000001";"0"
"Search Paid";"Google";"2024-10-02";"2609.2870000000003";"0"
"Social Paid";"Facebook";"2024-10-02";"47879.96299999999";"0"
"Affiliate";"CJ";"2024-10-03";"318.76786115000004";"0"
"Search Paid";"Google";"2024-10-03";"3214.876";"0"
"Social Paid";"Facebook";"2024-10-03";"45787.062999999995";"0"
"Social Paid";"TikTok";"2024-10-03";"567.4499565860172";"0"
"Affiliate";"CJ";"2024-10-04";"1729.74376575";"0"
"Search Paid";"Google";"2024-10-04";"3049.804";"0"
"Social Paid";"Facebook";"2024-10-04";"48911.50799999988";"0"
"Social Paid";"TikTok";"2024-10-04";"1704.7634408602148";"0"
"Affiliate";"CJ";"2024-10-05";"390.5467386";"0"
"Search Paid";"Google";"2024-10-05";"2874.486";"0"
"Social Paid";"Facebook";"2024-10-05";"33712.432";"0"
"Social Paid";"TikTok";"2024-10-05";"1707.8082239919877";"0"
"Affiliate";"CJ";"2024-10-06";"2274.6444133600003";"0"
"Search Paid";"Google";"2024-10-06";"3287.0170000000003";"0"
"Social Paid";"Facebook";"2024-10-06";"39821.691999999995";"0"
"Social Paid";"TikTok";"2024-10-06";"939.7781451432236";"0"
"Affiliate";"CJ";"2024-10-07";"724.6836282";"0"
"Search Paid";"Google";"2024-10-07";"2781.2569999999996";"0"
"Social Paid";"Facebook";"2024-10-07";"45213.80499999998";"0"
"Affiliate";"CJ";"2024-10-08";"286.5773781";"0"
"Search Paid";"Google";"2024-10-08";"2745.283999999999";"0"
"Social Paid";"Facebook";"2024-10-08";"33685.64699999998";"0"
"Affiliate";"CJ";"2024-10-09";"295.2726615";"0"
"Search Paid";"Google";"2024-10-09";"2579.641";"0"
"Social Paid";"Facebook";"2024-10-09";"23456.327999999936";"0"
"Affiliate";"CJ";"2024-10-10";"185.8327404";"0"
"Search Paid";"Google";"2024-10-10";"2687.92";"0"
"Social Paid";"Facebook";"2024-10-10";"29886.868999999995";"0"
