Market,Date,Total Spend
PL,2024-12-14,38.54
PT,2024-12-14,186.44
PR,2024-12-14,13.51
QA,2024-12-14,17.57
RO,2024-12-14,19.65
RW,2024-12-14,0.0
RE,2024-12-14,0.0
KN,2024-12-14,0.0
LC,2024-12-14,0.0
,2024-12-14,0.11
,2024-12-14,0.22
,2024-12-14,0.44
SM,2024-12-14,0.22
ST,2024-12-14,0.0
SA,2024-12-14,33.6
SN,2024-12-14,1.54
RS,2024-12-14,24.38
SC,2024-12-14,0.0
SL,2024-12-14,0.11
SG,2024-12-14,151.31
,2024-12-14,0.0
SK,2024-12-14,53.91
SI,2024-12-14,37.0
SO,2024-12-14,0.22
ZA,2024-12-14,16.36
SS,2024-12-14,0.66
ES,2024-12-14,494.76
LK,2024-12-14,0.0
SR,2024-12-14,0.11
SE,2024-12-14,5362.13
CH,2024-12-14,339.07
TW,2024-12-14,45.57
TJ,2024-12-14,0.0
TZ,2024-12-14,0.0
TH,2024-12-14,13.18
TL,2024-12-14,0.11
TT,2024-12-14,2.42
TN,2024-12-14,0.33
TR,2024-12-14,6.7
TM,2024-12-14,0.66
,2024-12-14,0.22
UG,2024-12-14,0.33
UA,2024-12-14,8.24
AE,2024-12-14,279.44
GB,2024-12-14,1376.14
US,2024-12-14,1882.1
UY,2024-12-14,0.44
UZ,2024-12-14,0.44
VE,2024-12-14,0.88
VN,2024-12-14,1.21
,2024-12-14,0.22
YE,2024-12-14,0.0
ZW,2024-12-14,0.0
AF,2024-12-15,0.0
AL,2024-12-15,20.98
DZ,2024-12-15,0.44
AD,2024-12-15,2.09
AO,2024-12-15,0.77
AQ,2024-12-15,0.0
AG,2024-12-15,0.0
AR,2024-12-15,2.53
AM,2024-12-15,1.87
AW,2024-12-15,0.44
AU,2024-12-15,330.02
AT,2024-12-15,245.46
AZ,2024-12-15,1.21
BS,2024-12-15,0.55
BH,2024-12-15,1.98
BD,2024-12-15,0.33
BB,2024-12-15,0.55
BY,2024-12-15,0.88
BE,2024-12-15,415.36
BZ,2024-12-15,0.0
BJ,2024-12-15,0.0
BM,2024-12-15,1.1
BT,2024-12-15,0.11
,2024-12-15,0.0
BQ,2024-12-15,0.0
BA,2024-12-15,2.31
BW,2024-12-15,0.0
BR,2024-12-15,17.35
,2024-12-15,0.44
BN,2024-12-15,1.32
BG,2024-12-15,7.69
BF,2024-12-15,0.0
KH,2024-12-15,0.11
CM,2024-12-15,0.0
CA,2024-12-15,433.7
,2024-12-15,0.0
KY,2024-12-15,2.75
TD,2024-12-15,0.11
CL,2024-12-15,1.54
CN,2024-12-15,5.71
CO,2024-12-15,3.51
,2024-12-15,0.66
CD,2024-12-15,0.0
CR,2024-12-15,2.2
HR,2024-12-15,84.89
CW,2024-12-15,0.22
CY,2024-12-15,79.18
CZ,2024-12-15,189.78
CI,2024-12-15,0.22
DK,2024-12-15,339.91
DJ,2024-12-15,0.0
DM,2024-12-15,0.0
DO,2024-12-15,7.91
EC,2024-12-15,2.31
EG,2024-12-15,1.1
SV,2024-12-15,0.22
GQ,2024-12-15,0.22
EE,2024-12-15,106.75
ET,2024-12-15,0.0
FO,2024-12-15,1.76
FJ,2024-12-15,0.11
FI,2024-12-15,164.63
FR,2024-12-15,436.55
PF,2024-12-15,0.11
GA,2024-12-15,0.0
GE,2024-12-15,5.27
DE,2024-12-15,751.2
GH,2024-12-15,0.0
GI,2024-12-15,5.05
GR,2024-12-15,235.57
GL,2024-12-15,0.11
GD,2024-12-15,0.33
GP,2024-12-15,0.88
GU,2024-12-15,0.66
GT,2024-12-15,2.86
GG,2024-12-15,9.66
GN,2024-12-15,0.11
GY,2024-12-15,0.0
HT,2024-12-15,1.32
HN,2024-12-15,0.0
HK,2024-12-15,163.64
HU,2024-12-15,58.87
IS,2024-12-15,72.15
IN,2024-12-15,25.92
ID,2024-12-15,8.68
IQ,2024-12-15,0.66
IE,2024-12-15,308.17
IM,2024-12-15,4.39
IL,2024-12-15,44.59
IT,2024-12-15,282.58
JM,2024-12-15,2.42
JP,2024-12-15,41.29
JE,2024-12-15,27.46
JO,2024-12-15,1.32
KZ,2024-12-15,6.37
KE,2024-12-15,0.22
KR,2024-12-15,69.63
RS,2024-12-15,2.31
KW,2024-12-15,23.61
KG,2024-12-15,0.44
LA,2024-12-15,0.0
LV,2024-12-15,64.25
LB,2024-12-15,2.75
LY,2024-12-15,0.22
LI,2024-12-15,1.54
LT,2024-12-15,214.38
LU,2024-12-15,36.02
MO,2024-12-15,0.33
MK,2024-12-15,0.77
MY,2024-12-15,5.71
MV,2024-12-15,0.88
ML,2024-12-15,0.0
MT,2024-12-15,23.28
MQ,2024-12-15,0.77
MU,2024-12-15,0.22
MX,2024-12-15,51.4
MD,2024-12-15,2.86
MC,2024-12-15,45.47
MN,2024-12-15,0.22
ME,2024-12-15,9.99
MA,2024-12-15,5.38
MZ,2024-12-15,0.0
MM,2024-12-15,0.22
,2024-12-15,0.0
NP,2024-12-15,0.44
NL,2024-12-15,369.23
NC,2024-12-15,0.11
NZ,2024-12-15,25.26
,2024-12-15,0.0
NG,2024-12-15,1.32
NF,2024-12-15,0.0
NO,2024-12-15,290.71
OM,2024-12-15,1.87
PK,2024-12-15,1.54
,2024-12-15,0.11
PA,2024-12-15,1.76
PY,2024-12-15,0.66
PE,2024-12-15,0.88
PH,2024-12-15,8.57
PL,2024-12-15,50.96
PT,2024-12-15,204.82
PR,2024-12-15,21.86
QA,2024-12-15,21.75
RO,2024-12-15,29.21
RW,2024-12-15,0.0
RE,2024-12-15,0.44
KN,2024-12-15,0.11
LC,2024-12-15,0.0
,2024-12-15,0.0
,2024-12-15,0.66
,2024-12-15,0.0
SM,2024-12-15,0.22
ST,2024-12-15,0.0
SA,2024-12-15,43.27
SN,2024-12-15,0.99
RS,2024-12-15,28.88
SC,2024-12-15,0.0
SG,2024-12-15,179.56
,2024-12-15,0.11
SK,2024-12-15,60.18
SI,2024-12-15,53.16
SO,2024-12-15,0.11
ZA,2024-12-15,21.2
SS,2024-12-15,0.44
ES,2024-12-15,682.34
LK,2024-12-15,0.11
SR,2024-12-15,0.0
SE,2024-12-15,5616.09
CH,2024-12-15,461.48
TW,2024-12-15,34.81
TJ,2024-12-15,0.11
TZ,2024-12-15,0.11
TH,2024-12-15,13.73
TL,2024-12-15,0.11
TT,2024-12-15,1.76
TN,2024-12-15,0.66
TR,2024-12-15,6.7
TM,2024-12-15,0.44
,2024-12-15,0.11
UG,2024-12-15,0.11
UA,2024-12-15,7.36
AE,2024-12-15,364.4
GB,2024-12-15,1654.07
US,2024-12-15,2061.4
UY,2024-12-15,0.66
UZ,2024-12-15,0.44
VE,2024-12-15,0.99
VN,2024-12-15,1.21
,2024-12-15,0.22
ZW,2024-12-15,0.11
BE,2024-12-16,9.79
HR,2024-12-16,6.74
CZ,2024-12-16,4.57
DK,2024-12-16,312.83
FI,2024-12-16,62.33
FR,2024-12-16,225.59
DE,2024-12-16,868.32
GR,2024-12-16,0.11
IT,2024-12-16,32.3
LV,2024-12-16,0.98
LT,2024-12-16,0.0
LU,2024-12-16,0.11
NL,2024-12-16,44.6
NO,2024-12-16,18.71
PT,2024-12-16,55.58
SK,2024-12-16,6.64
SI,2024-12-16,1.31
ES,2024-12-16,11.96
SE,2024-12-16,3091.71
CH,2024-12-16,108.77
US,2024-12-16,2549.7
AT,2024-12-17,0.0
BE,2024-12-17,4.05
HR,2024-12-17,0.44
CZ,2024-12-17,3.51
DK,2024-12-17,19.83
FI,2024-12-17,13.91
FR,2024-12-17,365.41
DE,2024-12-17,1129.42
GR,2024-12-17,3.51
IT,2024-12-17,0.44
LT,2024-12-17,0.22
NL,2024-12-17,31.0
NO,2024-12-17,27.93
PT,2024-12-17,0.77
SI,2024-12-17,2.96
ES,2024-12-17,25.3
SE,2024-12-17,3716.63
CH,2024-12-17,485.68
US,2024-12-17,1538.86
AT,2024-12-18,5.12
BE,2024-12-18,9.02
HR,2024-12-18,1.45
CZ,2024-12-18,0.0
DK,2024-12-18,275.82
FI,2024-12-18,4.12
FR,2024-12-18,559.32
DE,2024-12-18,502.33
GR,2024-12-18,1.78
IT,2024-12-18,1.22
LV,2024-12-18,0.11
LT,2024-12-18,3.67
NL,2024-12-18,190.11
NO,2024-12-18,119.88
PT,2024-12-18,37.51
SI,2024-12-18,0.67
ES,2024-12-18,0.89
SE,2024-12-18,3438.05
CH,2024-12-18,20.93
US,2024-12-18,1676.73
AT,2024-12-19,0.0
BE,2024-12-19,0.0
HR,2024-12-19,6.18
CZ,2024-12-19,3.97
DK,2024-12-19,208.75
FI,2024-12-19,0.0
FR,2024-12-19,746.11
DE,2024-12-19,396.65
GR,2024-12-19,0.22
IT,2024-12-19,7.28
LV,2024-12-19,0.0
LT,2024-12-19,0.11
LU,2024-12-19,0.0
NL,2024-12-19,78.73
NO,2024-12-19,18.31
PT,2024-12-19,93.73
SI,2024-12-19,8.05
ES,2024-12-19,163.31
SE,2024-12-19,3320.32
CH,2024-12-19,596.14
US,2024-12-19,1597.75
AT,2024-12-20,3.09
BE,2024-12-20,0.0
DK,2024-12-20,55.91
FI,2024-12-20,82.16
FR,2024-12-20,254.97
DE,2024-12-20,581.73
GR,2024-12-20,4.63
IT,2024-12-20,25.36
LV,2024-12-20,14.67
LT,2024-12-20,5.73
NL,2024-12-20,173.14
NO,2024-12-20,28.12
PT,2024-12-20,4.52
ES,2024-12-20,13.23
SE,2024-12-20,1909.72
CH,2024-12-20,156.49
US,2024-12-20,1228.63
AT,2024-12-21,0.0
BE,2024-12-21,37.51
HR,2024-12-21,0.0
CZ,2024-12-21,2.1
DK,2024-12-21,13.79
FI,2024-12-21,1.54
FR,2024-12-21,193.84
DE,2024-12-21,593.22
GR,2024-12-21,0.22
IT,2024-12-21,0.11
LV,2024-12-21,24.6
LT,2024-12-21,0.44
LU,2024-12-21,0.0
NL,2024-12-21,105.69
NO,2024-12-21,76.68
PT,2024-12-21,0.0
SI,2024-12-21,0.0
ES,2024-12-21,24.82
SE,2024-12-21,2360.54
CH,2024-12-21,6.18
US,2024-12-21,2428.28
AT,2024-12-22,85.38
BE,2024-12-22,38.06
HR,2024-12-22,0.44
CZ,2024-12-22,3.53
DK,2024-12-22,83.17
FI,2024-12-22,87.48
FR,2024-12-22,693.31
DE,2024-12-22,578.03
GR,2024-12-22,1.43
IT,2024-12-22,0.22
LT,2024-12-22,66.85
MT,2024-12-22,4.08
NL,2024-12-22,169.66
NO,2024-12-22,33.31
PT,2024-12-22,4.74
SI,2024-12-22,0.0
ES,2024-12-22,155.87
SE,2024-12-22,1578.67
CH,2024-12-22,135.79
US,2024-12-22,1644.3
AF,2024-12-16,0.0
AL,2024-12-16,4.02
DZ,2024-12-16,0.33
AD,2024-12-16,2.94
AO,2024-12-16,0.44
AI,2024-12-16,0.11
AQ,2024-12-16,0.0
AG,2024-12-16,0.0
AR,2024-12-16,3.7
AM,2024-12-16,1.31
AW,2024-12-16,0.33
AU,2024-12-16,270.3
AT,2024-12-16,217.54
AZ,2024-12-16,1.09
BS,2024-12-16,0.76
BH,2024-12-16,5.98
BD,2024-12-16,0.33
BB,2024-12-16,0.87
BY,2024-12-16,1.09
BE,2024-12-16,372.54
BJ,2024-12-16,0.0
BM,2024-12-16,0.98
BT,2024-12-16,0.11
,2024-12-16,0.33
BQ,2024-12-16,0.11
BA,2024-12-16,4.13
BW,2024-12-16,0.11
BR,2024-12-16,17.29
,2024-12-16,0.22
BN,2024-12-16,0.44
BG,2024-12-16,5.87
BF,2024-12-16,0.0
KH,2024-12-16,0.11
CM,2024-12-16,0.0
CA,2024-12-16,435.74
,2024-12-16,0.0
KY,2024-12-16,2.28
TD,2024-12-16,0.0
CL,2024-12-16,3.48
CN,2024-12-16,5.11
CO,2024-12-16,8.38
,2024-12-16,0.87
CD,2024-12-16,0.0
CR,2024-12-16,1.85
HR,2024-12-16,91.8
CW,2024-12-16,0.0
CY,2024-12-16,71.25
CZ,2024-12-16,153.37
CI,2024-12-16,0.33
DK,2024-12-16,299.77
DJ,2024-12-16,0.0
DM,2024-12-16,0.0
DO,2024-12-16,6.64
EC,2024-12-16,2.5
EG,2024-12-16,0.87
SV,2024-12-16,0.11
GQ,2024-12-16,0.11
EE,2024-12-16,89.41
ET,2024-12-16,0.11
FO,2024-12-16,0.76
FJ,2024-12-16,0.22
FI,2024-12-16,173.27
FR,2024-12-16,417.35
GF,2024-12-16,0.0
PF,2024-12-16,0.11
GA,2024-12-16,0.22
GE,2024-12-16,4.89
DE,2024-12-16,622.93
GH,2024-12-16,0.11
GI,2024-12-16,5.22
GR,2024-12-16,247.35
GL,2024-12-16,0.0
GD,2024-12-16,0.54
GP,2024-12-16,1.09
GU,2024-12-16,0.65
GT,2024-12-16,5.44
GG,2024-12-16,10.44
GN,2024-12-16,0.0
GY,2024-12-16,0.22
HT,2024-12-16,0.76
HN,2024-12-16,0.0
HK,2024-12-16,144.99
HU,2024-12-16,61.02
IS,2024-12-16,60.37
IN,2024-12-16,17.73
ID,2024-12-16,10.77
IQ,2024-12-16,0.44
IE,2024-12-16,258.66
IM,2024-12-16,8.16
IL,2024-12-16,36.33
IT,2024-12-16,232.23
JM,2024-12-16,4.57
JP,2024-12-16,48.19
JE,2024-12-16,23.49
JO,2024-12-16,0.87
KZ,2024-12-16,2.5
KE,2024-12-16,3.15
KR,2024-12-16,45.25
RS,2024-12-16,1.2
KW,2024-12-16,26.76
KG,2024-12-16,0.44
LA,2024-12-16,0.0
LV,2024-12-16,54.49
LB,2024-12-16,2.72
LY,2024-12-16,0.0
LI,2024-12-16,3.48
LT,2024-12-16,191.22
LU,2024-12-16,42.75
MO,2024-12-16,1.09
MK,2024-12-16,0.65
MG,2024-12-16,0.0
MY,2024-12-16,6.42
MV,2024-12-16,1.31
ML,2024-12-16,0.0
MT,2024-12-16,22.84
MQ,2024-12-16,0.76
MU,2024-12-16,0.33
MX,2024-12-16,67.33
MD,2024-12-16,2.39
MC,2024-12-16,26.87
MN,2024-12-16,0.22
ME,2024-12-16,11.09
MA,2024-12-16,9.9
MZ,2024-12-16,0.0
MM,2024-12-16,0.11
,2024-12-16,0.0
NP,2024-12-16,0.33
NL,2024-12-16,298.47
NC,2024-12-16,0.11
NZ,2024-12-16,22.95
NI,2024-12-16,0.0
,2024-12-16,0.11
NG,2024-12-16,1.41
NO,2024-12-16,270.4
OM,2024-12-16,2.5
PK,2024-12-16,3.7
,2024-12-16,0.0
PA,2024-12-16,1.96
PY,2024-12-16,0.87
PE,2024-12-16,0.98
PH,2024-12-16,8.05
PL,2024-12-16,42.64
PT,2024-12-16,183.17
PR,2024-12-16,19.58
QA,2024-12-16,22.08
RO,2024-12-16,20.45
RU,2024-12-16,0.11
RW,2024-12-16,0.11
RE,2024-12-16,0.0
KN,2024-12-16,0.33
LC,2024-12-16,0.11
,2024-12-16,0.0
,2024-12-16,0.54
,2024-12-16,0.22
SM,2024-12-16,0.33
ST,2024-12-16,0.0
SA,2024-12-16,30.35
SN,2024-12-16,0.76
RS,2024-12-16,26.76
SC,2024-12-16,0.22
SL,2024-12-16,0.0
SG,2024-12-16,186.87
,2024-12-16,0.0
SK,2024-12-16,51.12
SI,2024-12-16,60.26
SO,2024-12-16,0.11
ZA,2024-12-16,31.22
SS,2024-12-16,1.09
ES,2024-12-16,596.72
LK,2024-12-16,1.74
SR,2024-12-16,0.11
,2024-12-16,0.0
SE,2024-12-16,4849.88
CH,2024-12-16,381.46
TW,2024-12-16,33.61
TJ,2024-12-16,0.44
TZ,2024-12-16,0.0
TH,2024-12-16,12.29
TL,2024-12-16,0.11
TT,2024-12-16,1.74
TN,2024-12-16,0.11
TR,2024-12-16,11.31
TM,2024-12-16,0.33
,2024-12-16,0.44
UG,2024-12-16,0.0
UA,2024-12-16,7.83
AE,2024-12-16,267.36
GB,2024-12-16,1633.52
US,2024-12-16,2573.96
UY,2024-12-16,0.98
UZ,2024-12-16,0.44
VU,2024-12-16,0.22
VE,2024-12-16,1.31
VN,2024-12-16,1.85
,2024-12-16,0.22
YE,2024-12-16,0.0
ZM,2024-12-16,0.0
ZW,2024-12-16,0.11
AF,2024-12-17,0.0
AL,2024-12-17,3.18
DZ,2024-12-17,0.22
AD,2024-12-17,2.3
AO,2024-12-17,0.66
AQ,2024-12-17,0.0
AG,2024-12-17,0.22
AR,2024-12-17,3.4
AM,2024-12-17,1.64
AW,2024-12-17,0.22
AU,2024-12-17,286.32
AT,2024-12-17,187.63
AZ,2024-12-17,1.42
BS,2024-12-17,1.2
BH,2024-12-17,2.74
BD,2024-12-17,0.11
BB,2024-12-17,0.66
BY,2024-12-17,1.2
BE,2024-12-17,372.75
BZ,2024-12-17,0.0
BM,2024-12-17,0.55
BT,2024-12-17,0.44
,2024-12-17,0.22
BQ,2024-12-17,0.11
BA,2024-12-17,5.04
BW,2024-12-17,0.0
BR,2024-12-17,19.06
,2024-12-17,0.0
BN,2024-12-17,0.77
BG,2024-12-17,5.59
BF,2024-12-17,0.11
KH,2024-12-17,0.33
CM,2024-12-17,0.0
CA,2024-12-17,365.63
,2024-12-17,0.0
KY,2024-12-17,2.19
TD,2024-12-17,0.0
CL,2024-12-17,1.42
CN,2024-12-17,6.02
CO,2024-12-17,8.32
,2024-12-17,0.33
CD,2024-12-17,0.0
CR,2024-12-17,3.29
HR,2024-12-17,108.66
CW,2024-12-17,0.22
CY,2024-12-17,65.5
CZ,2024-12-17,151.6
CI,2024-12-17,0.55
DK,2024-12-17,296.18
DJ,2024-12-17,0.11
DM,2024-12-17,0.0
DO,2024-12-17,10.08
EC,2024-12-17,2.41
EG,2024-12-17,1.75
SV,2024-12-17,0.22
GQ,2024-12-17,0.11
EE,2024-12-17,61.01
ET,2024-12-17,0.0
FO,2024-12-17,0.99
FJ,2024-12-17,0.44
FI,2024-12-17,158.17
FR,2024-12-17,420.18
PF,2024-12-17,0.22
GA,2024-12-17,0.11
GE,2024-12-17,6.68
DE,2024-12-17,638.92
GH,2024-12-17,0.0
GI,2024-12-17,5.81
GR,2024-12-17,214.91
GL,2024-12-17,0.0
GD,2024-12-17,0.0
GP,2024-12-17,0.77
GU,2024-12-17,0.44
GT,2024-12-17,2.63
GG,2024-12-17,8.98
GN,2024-12-17,0.0
GY,2024-12-17,0.0
HT,2024-12-17,1.53
HN,2024-12-17,0.22
HK,2024-12-17,153.68
HU,2024-12-17,62.43
IS,2024-12-17,56.52
IN,2024-12-17,25.19
ID,2024-12-17,9.53
IQ,2024-12-17,0.33
IE,2024-12-17,208.01
IM,2024-12-17,6.13
IL,2024-12-17,43.81
IT,2024-12-17,248.53
JM,2024-12-17,0.88
JP,2024-12-17,53.23
JE,2024-12-17,21.8
JO,2024-12-17,1.2
KZ,2024-12-17,3.18
KE,2024-12-17,2.08
KR,2024-12-17,96.39
RS,2024-12-17,1.97
KW,2024-12-17,28.15
KG,2024-12-17,0.22
LA,2024-12-17,0.0
LV,2024-12-17,61.01
LB,2024-12-17,4.27
LY,2024-12-17,0.33
LI,2024-12-17,1.2
LT,2024-12-17,139.55
LU,2024-12-17,34.17
MO,2024-12-17,0.33
MK,2024-12-17,0.22
MG,2024-12-17,0.11
MW,2024-12-17,0.0
MY,2024-12-17,3.94
MV,2024-12-17,1.64
ML,2024-12-17,0.0
MT,2024-12-17,27.71
MQ,2024-12-17,0.66
MR,2024-12-17,0.0
MU,2024-12-17,0.33
MX,2024-12-17,48.63
MD,2024-12-17,2.41
MC,2024-12-17,16.98
MN,2024-12-17,0.0
ME,2024-12-17,11.94
MA,2024-12-17,2.52
MZ,2024-12-17,0.0
MM,2024-12-17,0.11
,2024-12-17,0.0
NP,2024-12-17,0.22
NL,2024-12-17,298.81
NC,2024-12-17,0.11
NZ,2024-12-17,22.24
NI,2024-12-17,0.0
,2024-12-17,0.0
NG,2024-12-17,1.1
NF,2024-12-17,0.0
NO,2024-12-17,296.84
OM,2024-12-17,2.52
PK,2024-12-17,2.19
,2024-12-17,0.0
PA,2024-12-17,1.64
PG,2024-12-17,0.0
PY,2024-12-17,0.44
PE,2024-12-17,2.41
PH,2024-12-17,7.67
PL,2024-12-17,39.76
PT,2024-12-17,161.02
PR,2024-12-17,22.67
QA,2024-12-17,12.05
RO,2024-12-17,22.02
RW,2024-12-17,0.0
RE,2024-12-17,0.44
KN,2024-12-17,0.0
LC,2024-12-17,0.0
,2024-12-17,0.11
,2024-12-17,0.66
,2024-12-17,0.55
SM,2024-12-17,0.55
SA,2024-12-17,29.25
SN,2024-12-17,1.42
RS,2024-12-17,20.92
SC,2024-12-17,0.0
SG,2024-12-17,159.7
,2024-12-17,0.0
SK,2024-12-17,49.29
SI,2024-12-17,52.69
SO,2024-12-17,0.0
ZA,2024-12-17,24.21
SS,2024-12-17,0.33
ES,2024-12-17,579.55
LK,2024-12-17,0.44
SR,2024-12-17,0.11
,2024-12-17,0.0
SE,2024-12-17,5392.08
CH,2024-12-17,300.02
TW,2024-12-17,26.62
TJ,2024-12-17,0.0
TZ,2024-12-17,0.11
TH,2024-12-17,15.88
TL,2024-12-17,0.11
TG,2024-12-17,0.11
TT,2024-12-17,2.19
TN,2024-12-17,0.33
TR,2024-12-17,6.13
TM,2024-12-17,0.55
,2024-12-17,1.97
UG,2024-12-17,0.33
UA,2024-12-17,9.09
AE,2024-12-17,284.02
GB,2024-12-17,1521.22
US,2024-12-17,2025.96
UY,2024-12-17,0.55
UZ,2024-12-17,0.55
VE,2024-12-17,1.53
VN,2024-12-17,1.64
,2024-12-17,0.77
YE,2024-12-17,0.0
ZM,2024-12-17,0.0
ZW,2024-12-17,0.0
AF,2024-12-18,0.0
AL,2024-12-18,1.89
DZ,2024-12-18,0.56
AD,2024-12-18,1.45
AO,2024-12-18,1.11
AQ,2024-12-18,0.0
AG,2024-12-18,0.22
AR,2024-12-18,3.12
AM,2024-12-18,1.0
AW,2024-12-18,0.22
AU,2024-12-18,259.01
AT,2024-12-18,137.91
AZ,2024-12-18,1.89
BS,2024-12-18,1.22
BH,2024-12-18,4.56
BD,2024-12-18,0.22
BB,2024-12-18,0.11
BY,2024-12-18,0.78
BE,2024-12-18,304.65
BJ,2024-12-18,0.0
BM,2024-12-18,0.45
BT,2024-12-18,0.11
,2024-12-18,0.22
BQ,2024-12-18,0.0
BA,2024-12-18,3.12
BW,2024-12-18,0.0
BR,2024-12-18,21.37
,2024-12-18,0.45
BN,2024-12-18,0.89
BG,2024-12-18,2.67
BF,2024-12-18,0.0
KH,2024-12-18,0.0
CM,2024-12-18,0.11
CA,2024-12-18,355.74
,2024-12-18,0.0
KY,2024-12-18,1.89
TD,2024-12-18,0.0
CL,2024-12-18,5.23
CN,2024-12-18,7.79
CO,2024-12-18,10.13
,2024-12-18,0.0
CD,2024-12-18,0.0
CR,2024-12-18,1.34
HR,2024-12-18,74.46
CW,2024-12-18,0.33
CY,2024-12-18,52.43
CZ,2024-12-18,90.94
CI,2024-12-18,0.0
DK,2024-12-18,218.94
DM,2024-12-18,0.0
DO,2024-12-18,6.46
EC,2024-12-18,1.89
EG,2024-12-18,2.34
SV,2024-12-18,0.33
GQ,2024-12-18,0.0
EE,2024-12-18,50.98
ET,2024-12-18,0.11
FO,2024-12-18,0.56
FJ,2024-12-18,0.67
FI,2024-12-18,91.49
FR,2024-12-18,326.46
PF,2024-12-18,0.22
GA,2024-12-18,0.11
GE,2024-12-18,6.12
DE,2024-12-18,447.68
GH,2024-12-18,0.11
GI,2024-12-18,3.45
GR,2024-12-18,154.05
GL,2024-12-18,0.0
GD,2024-12-18,0.22
GP,2024-12-18,0.33
GU,2024-12-18,0.56
GT,2024-12-18,3.45
GG,2024-12-18,4.23
GN,2024-12-18,0.0
GY,2024-12-18,0.0
HT,2024-12-18,4.67
HN,2024-12-18,0.0
HK,2024-12-18,129.12
HU,2024-12-18,34.39
IS,2024-12-18,40.85
IN,2024-12-18,19.26
ID,2024-12-18,7.79
IQ,2024-12-18,1.22
IE,2024-12-18,145.26
IM,2024-12-18,3.01
IL,2024-12-18,37.4
IT,2024-12-18,156.5
JM,2024-12-18,1.45
JP,2024-12-18,36.62
JE,2024-12-18,19.92
JO,2024-12-18,1.56
KZ,2024-12-18,7.35
KE,2024-12-18,1.56
KR,2024-12-18,62.89
RS,2024-12-18,1.34
KW,2024-12-18,24.93
KG,2024-12-18,0.45
LA,2024-12-18,0.0
LV,2024-12-18,44.3
LB,2024-12-18,2.89
LY,2024-12-18,0.11
LI,2024-12-18,1.67
LT,2024-12-18,104.41
LU,2024-12-18,25.93
MO,2024-12-18,0.45
MK,2024-12-18,0.56
MG,2024-12-18,0.22
MY,2024-12-18,4.12
MV,2024-12-18,1.11
ML,2024-12-18,0.0
MT,2024-12-18,31.05
MQ,2024-12-18,0.33
MU,2024-12-18,1.34
MX,2024-12-18,46.3
MD,2024-12-18,2.67
MC,2024-12-18,16.03
MN,2024-12-18,0.22
ME,2024-12-18,4.67
MA,2024-12-18,3.34
MZ,2024-12-18,0.11
MM,2024-12-18,0.11
,2024-12-18,0.0
NP,2024-12-18,0.22
NL,2024-12-18,216.05
NC,2024-12-18,0.56
NZ,2024-12-18,18.37
NI,2024-12-18,0.11
,2024-12-18,0.0
NG,2024-12-18,1.11
NF,2024-12-18,0.0
NO,2024-12-18,186.77
OM,2024-12-18,2.78
PK,2024-12-18,6.23
,2024-12-18,0.33
PA,2024-12-18,1.22
PY,2024-12-18,0.33
PE,2024-12-18,3.56
PH,2024-12-18,12.02
PL,2024-12-18,26.16
PT,2024-12-18,129.0
PR,2024-12-18,15.03
QA,2024-12-18,13.91
RO,2024-12-18,17.59
RW,2024-12-18,0.11
RE,2024-12-18,0.11
KN,2024-12-18,0.22
LC,2024-12-18,0.11
,2024-12-18,0.0
,2024-12-18,0.67
,2024-12-18,0.22
SM,2024-12-18,0.11
ST,2024-12-18,0.0
SA,2024-12-18,20.15
SN,2024-12-18,1.67
RS,2024-12-18,16.7
SC,2024-12-18,0.11
SL,2024-12-18,0.0
SG,2024-12-18,172.41
,2024-12-18,0.0
SK,2024-12-18,36.4
SI,2024-12-18,54.1
SO,2024-12-18,0.11
ZA,2024-12-18,25.6
SS,2024-12-18,0.11
ES,2024-12-18,431.54
LK,2024-12-18,0.33
SR,2024-12-18,0.0
SJ,2024-12-18,0.0
,2024-12-18,0.0
SE,2024-12-18,4673.34
CH,2024-12-18,255.45
TW,2024-12-18,22.6
TJ,2024-12-18,0.11
TZ,2024-12-18,0.11
TH,2024-12-18,14.69
TL,2024-12-18,0.0
TT,2024-12-18,2.11
TN,2024-12-18,0.22
TR,2024-12-18,11.13
TM,2024-12-18,0.33
,2024-12-18,1.22
UG,2024-12-18,0.22
UA,2024-12-18,6.68
AE,2024-12-18,279.16
GB,2024-12-18,1494.07
US,2024-12-18,1770.78
UY,2024-12-18,0.33
UZ,2024-12-18,0.45
VE,2024-12-18,2.56
VN,2024-12-18,2.56
,2024-12-18,0.22
ZM,2024-12-18,0.0
ZW,2024-12-18,0.33
AF,2024-12-19,0.0
AL,2024-12-19,4.19
DZ,2024-12-19,0.11
AD,2024-12-19,0.88
AO,2024-12-19,0.55
AI,2024-12-19,0.0
AQ,2024-12-19,0.0
AG,2024-12-19,0.22
AR,2024-12-19,1.65
AM,2024-12-19,0.88
AW,2024-12-19,0.44
AU,2024-12-19,161.77
AT,2024-12-19,114.57
AZ,2024-12-19,1.76
BS,2024-12-19,0.77
BH,2024-12-19,1.87
BD,2024-12-19,0.11
BB,2024-12-19,0.11
BY,2024-12-19,0.44
BE,2024-12-19,201.03
BJ,2024-12-19,0.0
BM,2024-12-19,1.43
BT,2024-12-19,0.33
,2024-12-19,0.22
BQ,2024-12-19,0.0
BA,2024-12-19,2.43
BR,2024-12-19,10.92
,2024-12-19,0.33
BN,2024-12-19,0.11
